candidate_name,resume,skills,experience,location,job_position_name,resume_id
Executive/ Sr. Executive -IT,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support","['Operations management', 'Change management', 'Inventory control', 'Policy/program development', 'Supervision and training', 'Sound judgment', 'Computersavvy', 'Calm under pressure', 'Complex problem solving', 'Motivational', 'Continuous Improvement', 'Out of the box thinking', 'Analytical and logical', 'Strong Leadership skills', 'Lean Manufacturing and Management', 'Six Sigma tools and methodologies', 'RCM', 'FMEA', 'DMAIC', 'PFD', 'Six Sigma Certified', 'Microsoft Office 2003-2011', 'Microsoft Visio, 2008-2010', 'Business Objects', 'SAP', 'Apple Lion', 'Pages', 'Keynote', 'Numbers', 'Microsoft Access 2010', 'Visual Studio 2008-2010', 'Microsoft Project', 'Netbeans', 'TextPad', 'SQL Server 2008', 'PowerSteering', 'Tango', 'HTML', 'Css', 'Java', 'Java Script', 'C++', 'VB.NET', 'ASP.NET', 'Web Design 1', 'Web Design 2', 'Algorithms', 'Software Engineering', 'VB.NET', 'ASP.NET', 'Apple', 'Budget Management', 'Business Objects', 'C++', 'Calculator', 'Coach', 'interpersonal skills', 'Continuous Improvement', 'Css', 'client', 'customer relations', 'customer service', 'documentation', 'Facilities Management', 'Financial Reporting', 'GUI', 'HTML', 'Human Resource Management', 'HR', 'Inventory', 'inventory levels', 'Inventory Control', 'Java', 'Java 1', 'Java 2', 'Java Script', 'Leadership skills', 'Lean Manufacturing', 'managing', 'manufacturing process', 'materials', 'Microsoft Access', 'Microsoft Office', 'Microsoft Project', 'Microsoft Visio', 'Works', 'personnel', 'policies', 'problem-solving skills', 'processes', 'project management', 'Purchasing', 'quality', 'maintain records', 're-engineering', 'repairs', 'reporting', 'safety', 'SAP', 'Six Sigma', 'Software Engineering', 'software training', 'SQL Server', 'supervision', 'supply chain', 'supply chain management', 'Tango', 'user support', 'Visual Studio', 'water treatment', 'Web Design 1', 'Web Design 2', 'websites']",3 to 5 years,"['City, State', 'City, State', 'City, State']",Executive/ Sr. Executive -IT,326
Asst. Manager/ Manger (Administrative),"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","['Statistical Analysis', 'C', 'OpenCV', 'Deep Learning', 'Computer Vision', 'R', 'Exploratory Data Analysis', 'Linear Regression', 'Logistic Regression', 'Risk Analyst', 'Machine Learning', 'Financial Risk Management']",At least 5 years,[None],Asst. Manager/ Manger (Administrative),327
Mechanical Engineer,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","['Data Analysis', 'Data Analytics', 'Business Analysis', 'R', 'SAS', 'PowerBi', 'Tableau', 'Data Visualization', 'Business Analytics', 'Machine Learning']",2 to 5 years,['N/A'],Mechanical Engineer,328
Marketing Officer,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","['Business Analyst', 'Data Analysis', 'Business Analysis', 'Machine Learning', 'Tableau', 'Seaborn', 'Python', 'R', 'AWS VIEW', 'NodeJS']",At least 1 year,['N/A'],Marketing Officer,408
Data Science Engineer,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","['Live Electrical', 'Arc Flash', 'Lock-Out/Tag-Out', 'ESD', 'functional testing', 'test equipment repair and operation', 'troubleshooting', 'ISO-9001 standards', 'electrical equipment operation', 'Mechanical repair', 'oil servicing', 'Power Generation', 'soldering', 'electrical component repair', 'safety awareness', 'schematics', 'blueprints', 'drawings', 'various testing equipment', 'equipment/wiring installation', 'solenoid/valves', 'PC repair', 'fabrication', 'well organized', 'self motivated', 'excellent written and verbal communication skills']",At least 2 years,"['City , State', 'City , State', 'City , State', 'N/A']",Data Science Engineer,329
Data Engineer,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","['Business to Business', 'Business to Customer', 'Contract Negotiation', 'Calm Under Pressure', 'Account Management', 'Total Quality Management', 'P&L Management', 'Business Development']",5 to 8 years,"['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']",Data Engineer,330
Mechanical Engineer,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","['assembly', 'ATM', 'Cadence', 'calibration', 'CA', 'hardware', 'DC', 'de-bugging', 'Ethernet', 'Graphic', 'ISO 9000', 'LabView', 'layout', 'Linux OS', 'Logic', 'Mentor', 'Access', 'MS Office', 'Windows', 'multimeters', 'network', 'networking', 'ORCAD', 'oscilloscopes', 'power supplies', 'procurement', 'purchasing', 'Quality Assurance', 'Routers', 'schematics', 'signal generators', 'SONET', 'Switches', 'T1', 'test equipment', 'trouble shooting', 'troubleshooting', 'validation', 'View']",2 to 5 years,"['City, State', 'City, State', 'City, State']",Mechanical Engineer,331
Senior Software Engineer,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




 Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




","['Data science', 'Deep learning', 'Neural Networks', 'Artificial Intelligence', 'Natural Language Processing', 'Pattern Recognition', 'Machine Learning', 'Predictive Analytics', 'Logistic regression']",At least 1 year,['N/A'],Senior Software Engineer,332
Sr.Officer / Executive - Internal Audit,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","['Machine Learning Engineer', 'C++', 'Technical Documentation', 'Natural Language Processing', 'SQL', 'Tableau', 'Python', 'AWS', 'Azure', 'SAP', 'OracleDB', 'Heroku']",2 to 4 years,['N/A'],Sr.Officer / Executive - Internal Audit,333
Data Science Engineer,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","['Superior attention to detail', 'Invoice coding familiarity', 'QuickBooks expert', 'Self-motivated professional', 'Strong communication skills', 'Accounting operations professional', 'Cash flow analysis', 'Data trending knowledge', 'Advanced bookkeeping skills', 'Responsible for preparing and posting entries for the daily posting packet', 'Verifies and balances system originated interfaces and posts non-system generated transactions prepared from other sources', 'System originated interfaces refers to the Credit Union owned system as well as external systems, such as shared branching and ATM transaction networks', 'A monitor flow of credit union transactions from the various supporting systems into and out of the general ledger daily, and identifies and resolves errors, omissions, and irregularities to provide accurate records for TFCU and its service organizations', 'Calculates and posts month end and year-end accruals as needed', 'Responsible for maintaining fixed assets and prepaid sub-ledger accounts', 'Prepares budget variance reports for various departments as assigned', 'Works with that department manager in preparation of annual budget', 'Responds to inquiries from that manager regarding budgeted and actual expenses', 'Prepares analyses as requested by manager and other departments', 'Manages the accounts payable function - including employee/volunteer reimbursement - from processing incoming invoices, through cost center coding, approval by appropriate party, input into the system, to check preparation and mailing', 'Identifies vendors requiring an IRS Form 1099 and prepares the form and transmittal', 'Manages the Corporate VISA accounts for managers and volunteers, including ordering and canceling cards, processing corporate Visa accounts for payment, and resolving discrepancies', 'Along with other Finance Department staff, processes outgoing and incoming wires, verifies those wires have all required documentation, and works with branch staff to ensure incoming wires are posted and resolve issues', 'Responsible for assisting with the preparation of financial statements', 'Superior attention to detail', 'Invoice coding familiarity', 'QuickBooks expert', 'Self-motivated professional', 'Strong communication skills', 'Accounting operations professional', 'Cash flow analysis', 'Data trending knowledge', 'Advanced bookkeeping skills', 'Accounting', 'Accounting System', 'accounts payable', 'accruals', 'Articulate', 'ATM', 'banking', 'budget', 'Business Intelligence', 'calculator', 'cash flow', 'cashier', 'closing', 'Credit', 'documentation', 'equipment maintenance', 'filing', 'Finance', 'Financial', 'financial reports', 'financial statements', 'preparation of financial statements', 'fixed assets', 'funds', 'general ledger', 'general ledger accounts', 'ledger', 'mailing', 'Access', 'Excel', 'Microsoft Office', 'office', 'PowerPoint', 'Microsoft Word', 'Works', 'networks', 'PeopleSoft', 'policies', 'processes', 'coding', 'receiving', 'reconciling', 'Maintains files', 'reporting', 'research', 'sales', 'scanning', 'scheduling', 'phone', 'year-end']",At least 2 years,"['City, State', 'City, State', 'City']",Data Science Engineer,334
Asst. Manager/ Manger (Administrative),"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","['Analytical reasoning', 'Compliance testing knowledge', 'Effective time management', 'Public and private accounting', 'accounting', 'accounting systems', 'accounts payable', 'accounts receivable', 'administrative', 'AR', 'billing', 'closing', 'client', 'clients', 'documentation', 'financial', 'financial reports', 'preparation of financial reports', 'Preparation of financial statements', 'fixed assets', 'managing', 'month-end closing', 'policies', 'maintain records', 'reporting', 'Research', 'sales', 'tax', 'taxes', 'tax returns', 'annual reports', 'year-end']",At least 5 years,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State']",Asst. Manager/ Manger (Administrative),335
Head of Internal Control & Compliance (ICC) - SEVP,"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws 15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","['Data Analyst', 'Machine Learning', 'Data Mining', 'Data Science', 'Natural Language Processing', 'Data Visualization', 'Data Analysis']",At least 15 years,['N/A'],Head of Internal Control & Compliance (ICC) - SEVP/DMD,441
Data Engineer,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","['accounting', 'accounts payable', 'Accounts Receivable', 'ADP', 'advertising', 'AR', 'balance sheet', 'balance', 'bank reconciliations', 'benefits', 'billing', 'billings', 'book keeping', 'budget', 'cash flow projections', 'cash flow', 'controller', 'Credit', 'clients', 'data collection', 'delivery', 'documentation', 'email', 'Finance', 'financial', 'financial reporting', 'financial statements', 'fixed assets', 'General Ledger', 'inventory', 'job costing', 'ledger', 'legal', 'materials', 'meetings', 'Microsoft Access', 'Microsoft Excel', 'Excel', 'Microsoft Word', 'negotiating', 'DBA', 'Payables', 'payroll', 'Peachtree', 'processes', 'coding', 'purchasing', 'Express', 'Quick Books', 'QuickBooks', 'Research', 'Sage', 'Sales', 'Spreadsheet', 'Tax', 'software support', 'valuation', 'year-end']",5 to 8 years,"['City , State', 'City , State', 'State', 'City , State']",Data Engineer,336
